CODIGO CIE;CODIGO INEP;ESCOLA;DIRETORIA;MUNICIPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO
15301;35015301;EPAMINONDAS FERREIRA LOBO DOUTOR;ITARARE;ITARARE;;4,01;3,86
15313;35015313;HERCULANO PIMENTEL DOUTOR;ITARARE;ITARARE;;3,60;2,52
15325;35015325;TOME TEIXEIRA;ITARARE;ITARARE;;3,19;2,08
15337;35015337;HEITOR GUIMARAES CORTES;ITARARE;ITARARE;;2,91;2,16
15362;35015362;EPITACIO PESSOA;ITARARE;ITAPORANGA;;2,68;2,80
15404;35015404;OTAVIO FERRARI;ITAPEVA;ITAPEVA;;;2,02
15428;35015428;SIMPLICIANO CAMPOLIM DE ALMEIDA;ITAPEVA;NOVA CAMPINA;;;2,16
15436;35015436;BARBARA VIDAL CESAR;ITARARE;ITABERA;;3,76;2,49
15441;35015441;GABRIEL PINTO DE FARIA PROFESSOR;ITARARE;ITABERA;5,26;;
15453;35015453;LEONCIO PIMENTEL;ITARARE;ITABERA;;2,85;2,44
15477;35015477;JEMINIANO DAVID MUZEL;ITAPEVA;ITAPEVA;;;2,15
15489;35015489;NICOTA SOARES PROFESSORA;ITAPEVA;ITAPEVA;;;2,48
15519;35015519;JOSE VASQUES FERRARI PROFESSOR;ITAPEVA;ITAPEVA;;;3,72
15544;35015544;ZULMIRA DE OLIVEIRA PROFESSORA;ITAPEVA;ITAPEVA;;;2,62
15568;35015568;FRANCELINA FRANCO PROFESSORA;ITAPEVA;BURI;;;2,18
15581;35015581;SANDRA REGINA PIRES PROFESSORA;ITARARE;BARAO DE ANTONINA;;3,75;2,55
15600;35015600;CAETANO CARBONE PROFESSOR;ITARARE;ITARARE;;3,98;3,35
15611;35015611;EUGENIO EUCLYDES PEREIRA DA MOTTA CORONEL;ITU;PORTO FELIZ;;3,51;3,11
15635;35015635;PAULA SANTOS PROF;ITU;SALTO;;4,06;
15647;35015647;LEONOR FERNANDES DA SILVA PROFA;ITU;SALTO;;3,79;2,14
15660;35015660;FRANCISCO NARDY FILHO;ITU;ITU;;2,09;1,77
15672;35015672;CICERO SIQUEIRA CAMPOS PROF;ITU;ITU;;3,45;2,86
15696;35015696;JOSE LEITE PINHEIRO JR PROF;ITU;ITU;;2,97;3,07
15702;35015702;ANTONIO BERRETA PROF;ITU;ITU;;;4,71
15714;35015714;SECKLER MONSENHOR;ITU;PORTO FELIZ;;;2,17
15726;35015726;PEDRO FERNANDES DE CAMARGO PROF;ITU;PORTO FELIZ;;;2,15
15748;35015748;REGENTE FEIJO;ITU;ITU;;3,17;2,35
15751;35015751;CLAUDIO RIBEIRO DA SILVA PROF;ITU;SALTO;5,92;;
15763;35015763;TANCREDO DO AMARAL;ITU;SALTO;;4,30;2,32
15787;35015787;CESARIO MOTTA DR;ITU;ITU;;3,29;2,56
15799;35015799;VITORIO TOGNI CAPITAO;ITU;CABREUVA;;4,62;3,45
15805;35015805;LUCIDIO MOTTA NAVARRO;ITU;CABREUVA;;3,41;2,66
15817;35015817;ACYLINO AMARAL GURGEL PROF;ITU;SALTO;;3,59;2,34
15830;35015830;HORACIO MANLEY LANE;SAO ROQUE;SAO ROQUE;;;1,93
15854;35015854;FREDERICO MARCICANO;SAO ROQUE;IBIUNA;;3,72;2,71
15891;35015891;GERMANO NEGRINI PROFESSOR;SAO ROQUE;SAO ROQUE;;;2,32
15921;35015921;HUMBERTO VICTORAZZO PROFESSOR;SAO ROQUE;ARACARIGUAMA;;;2,36
15945;35015945;EUCLIDES MARIA BORBA;SAO ROQUE;IBIUNA;;3,96;
15957;35015957;LINO VIEIRA RUIVO;SAO ROQUE;IBIUNA;;3,77;2,17
15970;35015970;LURDES PENNA CARMELO PROFESSORA;SAO ROQUE;IBIUNA;;3,79;3,66
15982;35015982;ROQUE BASTOS PROFESSOR;SAO ROQUE;IBIUNA;;3,41;2,14
16007;35016007;EPAMINONDAS DE OLIVEIRA PROFESSOR;SAO ROQUE;SAO ROQUE;;;3,00
16020;35016020;HONORINA RIOS DE CARVALHO MELLO;SAO ROQUE;ALUMINIO;;;2,23
16044;35016044;MARIA ANGERAMI SCALAMANDRE;SAO ROQUE;IBIUNA;;3,32;2,90
16056;35016056;LAURINDA VIEIRA PINTO PROFESSORA;SAO ROQUE;IBIUNA;;3,07;2,36
16081;35016081;ALTINA JULIA DE OLIVEIRA PROFESSORA;SAO ROQUE;MAIRINQUE;;;2,77
16093;35016093;JOAQUIM IZIDORO MARINS PROFESSOR;SOROCABA;SOROCABA;;3,46;2,59
16100;35016100;JOSE ODIN DE ARRUDA PROFESSOR;SOROCABA;SOROCABA;;4,38;3,08
16111;35016111;GENESIO MACHADO PROFESSOR;SOROCABA;SOROCABA;;3,63;2,91
16135;35016135;EZEQUIEL MACHADO NASCIMENTO PROFESSOR;SOROCABA;SOROCABA;;3,75;2,34
16147;35016147;PORTO SEGURO VISCONDE DE;SOROCABA;SOROCABA;;4,55;
16159;35016159;VERGUEIRO SENADOR;SOROCABA;SOROCABA;;3,76;3,16
16160;35016160;JULIO PRESTES DE ALBUQUERQUE DOUTOR;SOROCABA;SOROCABA;;4,59;3,39
16172;35016172;FRANCISCO CAMARGO CESAR;SOROCABA;SOROCABA;;2,76;1,49
16184;35016184;ALTAMIR GONCALVES PROFESSOR;SOROCABA;SOROCABA;;5,52;
16196;35016196;ACCACIO DE VASCONCELLOS CAMARGO PROFESSOR;SOROCABA;SOROCABA;;3,43;
16202;35016202;FRANCISCO EUPHRASIO MONTEIRO;SOROCABA;SOROCABA;;4,41;3,46
16214;35016214;HUMBERTO DE CAMPOS;SOROCABA;SOROCABA;;3,19;2,20
16226;35016226;JOAO CLIMACO DE CAMARGO PIRES;SOROCABA;SOROCABA;;3,54;3,95
16248;35016248;BRIGADEIRO TOBIAS;SOROCABA;SOROCABA;;3,39;2,49
16251;35016251;ARTHUR CYRILLO FREIRE DOUTOR;SOROCABA;SOROCABA;;3,65;2,57
16263;35016263;JOSE QUEVEDO PROFESSOR;SOROCABA;SOROCABA;;3,55;2,31
16287;35016287;MONTEIRO LOBATO;SOROCABA;SOROCABA;;3,44;2,59
16299;35016299;AGGEO PEREIRA DO AMARAL PROFESSOR;SOROCABA;SOROCABA;;4,14;3,23
16305;35016305;JOSE REGINATO PROFESSOR;SOROCABA;SOROCABA;;3,83;3,55
16317;35016317;JULIO BIERRENBACH LIMA PROFESSOR;SOROCABA;SOROCABA;;4,41;3,20
16329;35016329;LAURO SANCHEZ PROFESSOR;SOROCABA;SOROCABA;;3,62;2,47
16330;35016330;LUIZ GONZAGA DE CAMARGO FLEURY PROFESSOR;SOROCABA;SOROCABA;;4,19;2,43
16366;35016366;ESCOLASTICA ROSA DE ALMEIDA PROFESSORA;SOROCABA;SOROCABA;;4,87;
16378;35016378;OSSIS SALVESTRINI MENDES PROFESSORA;SOROCABA;SOROCABA;;3,50;2,57
16385;35016385;ENEAS PROENCA DE ARRUDA PROFESSOR;SOROCABA;SOROCABA;5,94;;
16391;35016391;ANTONIO MIGUEL PEREIRA JUNIOR;SOROCABA;SOROCABA;;4,29;3,04
16408;35016408;ARQUIMINIO MARQUES DA SILVA PROFESSOR;SOROCABA;SOROCABA;;5,17;
16412;35016412;LUIZ NOGUEIRA MARTINS SENADOR;SOROCABA;SOROCABA;;4,46;3,39
16421;35016421;FRANCISCO COCCARO PROFESSOR;SOROCABA;SOROCABA;;3,87;2,65
16433;35016433;ANTONIO PADILHA;SOROCABA;SOROCABA;;4,07;3,12
16445;35016445;EGILDO PASCHOALUCCI VEREADOR;BOTUCATU;PEREIRAS;;3,08;2,11
16469;35016469;PLINIO RODRIGUES DE MORAIS;ITU;TIETE;;;2,43
16494;35016494;ALTINA MAYNARDES ARAUJO PROFA;ITAPETININGA;TATUI;;2,88;2,31
16512;35016512;ALDO ANGELINI;BOTUCATU;PORANGABA;;3,17;2,69
16536;35016536;CESARIO CARLOS DE ALMEIDA;BOTUCATU;LARANJAL PAULISTA;;3,03;1,89
16559;35016559;LUIZ CAMPACCI;BOTUCATU;LARANJAL PAULISTA;;;2,74
16585;35016585;JEFFERSON SOARES DE SOUZA PROF;ITU;JUMIRIM;;;2,45
16615;35016615;RENATO ANGELINI PROF;BOTUCATU;TORRE DE PEDRA;;4,20;3,18
16627;35016627;BARAO DE SURUI;ITAPETININGA;TATUI;;4,11;3,73
16639;35016639;CHICO PEREIRA;ITAPETININGA;TATUI;;3,16;1,94
16664;35016664;ARTHUR DA SILVA BERNARDES PRESIDENTE;ITU;CERQUILHO;;;2,41
16676;35016676;ARY DE ALMEIDA SINISGALLI PROF;ITAPETININGA;TATUI;;2,24;2,11
16697;35016697;MARIO PEDRO VERCELLINO ALFERES;ITU;BOITUVA;;;1,95
16718;35016718;ARISTEU VASCONCELLOS LEITE;BOTUCATU;CESARIO LANGE;;;2,46
16743;35016743;ANTONIETA FERRARESE PROFESSORA;VOTORANTIM;VOTORANTIM;;3,88;2,53
16755;35016755;ARMANDO RIZZO PROFESSOR;VOTORANTIM;VOTORANTIM;;3,74;2,37
16779;35016779;JOSE ERMIRIO DE MORAES SENADOR;VOTORANTIM;VOTORANTIM;;4,34;
16780;35016780;ODILON BATISTA JORDAO VEREADOR;VOTORANTIM;PILAR DO SUL;;;4,08
16792;35016792;ANCHIETA PADRE;VOTORANTIM;PILAR DO SUL;;3,57;2,62
16809;35016809;DANIEL VERANO PROFESSOR;VOTORANTIM;VOTORANTIM;;3,64;2,54
16822;35016822;MARIA PAULA RAMALHO PAES PROFESSORA;VOTORANTIM;PIEDADE;;4,10;
16846;35016846;AFONSO VERGUEIRO DOUTOR;VOTORANTIM;SALTO DE PIRAPORA;;3,11;2,98
16858;35016858;GASPAR RICARDO JUNIOR DR;ITU;IPERO;;;2,14
16861;35016861;ANNA CUEVAS GUIMARAES;VOTORANTIM;SALTO DE PIRAPORA;;3,37;
16871;35016871;JOAO ROSA CORONEL;VOTORANTIM;TAPIRAI;;3,79;2,47
16883;35016883;CARLOS AUGUSTO DE CAMARGO PROFESSOR;VOTORANTIM;PIEDADE;;3,19;2,41
16901;35016901;MARIA ANGELICA BAILLOT PROFESSORA;VOTORANTIM;ARACOIABA DA SERRA;;;2,62
16913;35016913;PEDRO DIAS DE CAMPOS CORONEL;VOTORANTIM;CAPELA DO ALTO;;;2,27
16937;35016937;PEREIRA INACIO COMENDADOR;VOTORANTIM;VOTORANTIM;;3,21;2,38
16949;35016949;OCTAVIO SOARES DE ARRUDA PROF;AMERICANA;AMERICANA;5,69;3,87;
16950;35016950;RISOLETA LOPES ARANHA PROFESSORA;AMERICANA;AMERICANA;;3,81;2,43
16962;35016962;SILVINO JOSE DE OLIVEIRA PROF;AMERICANA;AMERICANA;;4,49;3,50
16974;35016974;SAO VICENTE DE PAULO;AMERICANA;AMERICANA;6,32;;
16986;35016986;JUVELINA DE OLIVEIRA RODRIGUES PROFA;AMERICANA;SANTA BARBARA D'OESTE;;3,61;2,27
16998;35016998;ALCINDO SOARES DO NASCIMENTO PROF;AMERICANA;AMERICANA;6,12;;
17000;35017000;INOCENCIO MAIA PROF;AMERICANA;SANTA BARBARA D'OESTE;6,13;;
17012;35017012;JOSE GABRIEL DE OLIVEIRA;AMERICANA;SANTA BARBARA D'OESTE;;4,82;
17036;35017036;JAYME DE BARROS CAMARA DOM;SUMARE;SUMARE;;;3,54
17059;35017059;MARIA GUILHERMINA LOPES FAGUNDES PROFA;AMERICANA;SANTA BARBARA D'OESTE;;4,19;3,09
17061;35017061;ULISSES DE OLIVEIRA VALENTE PROF;AMERICANA;SANTA BARBARA D'OESTE;;;2,18
17073;35017073;LUIZ ALVES CEL;AMERICANA;SANTA BARBARA D'OESTE;;3,06;2,56
17085;35017085;ANTONIO DE ARRUDA RIBEIRO PROF;AMERICANA;SANTA BARBARA D'OESTE;5,46;;
17097;35017097;ANDRE RODRIGUES DE ALKIMIN PROFESSOR;SUMARE;SUMARE;6,58;;
17115;35017115;ELISABETH STEAGALL PIRTOUSCHEG PROFA;AMERICANA;SANTA BARBARA D'OESTE;;5,22;
17139;35017139;MARIA JOSE DE MATTOS GOBBO PROFA;AMERICANA;AMERICANA;;4,01;2,77
17140;35017140;MARIO PATARRA FRATTINI PROF;AMERICANA;AMERICANA;6,35;;
17152;35017152;MAURA ARRUDA GUIDOLIN PROFA;AMERICANA;AMERICANA;6,00;;
17164;35017164;JOAO DE CASTRO GONCALVES DR;AMERICANA;AMERICANA;6,01;;
17176;35017176;MAGI MONSENHOR;AMERICANA;AMERICANA;5,64;3,76;2,52
17188;35017188;ARY MENEGATTO PROF;AMERICANA;AMERICANA;;3,77;2,67
17197;35017197;DELMIRA DE OLIVEIRA LOPES PROFA;AMERICANA;AMERICANA;4,07;;
17206;35017206;HEITOR PENTEADO DR;AMERICANA;AMERICANA;;3,72;2,84
17218;35017218;DILECTA CENEVIVA MARTINELLI PROFA;AMERICANA;AMERICANA;;2,83;2,12
17224;35017224;JOAO XXIII;AMERICANA;AMERICANA;;;3,87
17231;35017231;EMILIO ROMI COMENDADOR;AMERICANA;SANTA BARBARA D'OESTE;;;4,36
17243;35017243;ANGELO CAMPO DALL ORTO;SUMARE;SUMARE;;3,01;2,35
17255;35017255;GUIDO ROSOLEN;SUMARE;HORTOLANDIA;;;3,27
17267;35017267;JOAO FRANCESCHINI;SUMARE;SUMARE;;4,11;1,85
17279;35017279;MANOEL IGNACIO DA SILVA;SUMARE;HORTOLANDIA;;4,26;2,73
17292;35017292;ANTONIO MATARAZZO PROF;AMERICANA;SANTA BARBARA D'OESTE;;5,38;
17309;35017309;JOAO THIENNE DR;AMERICANA;NOVA ODESSA;;3,71;2,36
17310;35017310;WADIH JORGE MALUF;SUMARE;SUMARE;;2,92;2,07
17322;35017322;JOAO SOLIDARIO PEDROSO PROF;AMERICANA;AMERICANA;4,03;;
17334;35017334;OLYMPIA BARTH DE OLIVEIRA PROFA;AMERICANA;AMERICANA;6,43;3,96;2,60
17346;35017346;GERMANO BENENCASE MAESTRO;AMERICANA;AMERICANA;5,35;3,21;2,13
17361;35017361;FRANCISCO TOZZI DR;MOGI MIRIM;AGUAS DE LINDOIA;;4,23;4,11
17401;35017401;JOAO PEDRO DE GODOY MOREIRA CEL;MOGI MIRIM;PEDREIRA;;2,91;2,59
17425;35017425;CLODOVEU BARBOSA PROF;MOGI MIRIM;MONTE ALEGRE DO SUL;;;3,30
17437;35017437;PEDRO DE TOLEDO;MOGI MIRIM;LINDOIA;;;3,13
17450;35017450;IBRANTINA CARDONA;MOGI MIRIM;HOLAMBRA;;;2,28
17498;35017498;FENIZIO MARCHINI PROF;MOGI MIRIM;ITAPIRA;;3,90;2,58
17516;35017516;PEDRO FERREIRA CINTRA PROF;MOGI MIRIM;ITAPIRA;;3,66;2,39
17528;35017528;NOEDIR MAZZINI;MOGI MIRIM;AMPARO;6,30;3,80;
17536;35017536;FRANCISCO DA SILVEIRA FRANCO;MOGI MIRIM;AMPARO;6,31;4,80;2,80
17541;35017541;LUIZ LEITE;MOGI MIRIM;AMPARO;;4,16;3,50
17553;35017553;RANGEL PESTANA;MOGI MIRIM;AMPARO;;3,66;2,30
17565;35017565;NELSON ALVES DE GODOY DR;MOGI MIRIM;AMPARO;5,19;3,54;3,03
17577;35017577;CORIOLANO BURGOS DR;MOGI MIRIM;AMPARO;;4,60;4,01
17590;35017590;ANTONIO CAIO;MOGI MIRIM;ITAPIRA;;3,95;3,00
17619;35017619;JULIO MESQUITA DR;MOGI MIRIM;ITAPIRA;6,00;;
17620;35017620;CAETANO MUNHOZ PREFEITO;MOGI MIRIM;ITAPIRA;;4,47;2,91
17632;35017632;VICENTE RIZZO DR;MOGI MIRIM;AGUAS DE LINDOIA;4,84;3,88;2,53
17644;35017644;JOVINO SILVEIRA DR;MOGI MIRIM;SERRA NEGRA;;3,36;2,34
17656;35017656;SYLVIO DE AGUIAR MAYA DR;MOGI MIRIM;PEDREIRA;;4,09;2,16
17673;35017673;MARIA DO CARMO DE GODOY RAMOS PROFA;MOGI MIRIM;SERRA NEGRA;4,52;4,04;
17681;35017681;ELVIRA SANTOS DE OLIVEIRA DONA;MOGI MIRIM;ITAPIRA;;3,94;2,96
17693;35017693;LOURENCO FRANCO DE OLIVEIRA;MOGI MIRIM;SERRA NEGRA;6,61;;
17700;35017700;CELSO HENRIQUE TOZZI PROFESSOR;CAMPINAS LESTE;JAGUARIUNA;;;3,45
17711;35017711;JOSEPHINA GALVAO DE FRANCA ANDREUCCI PROFESSORA;BRAGANCA PAULISTA;SOCORRO;4,61;4,71;3,07
17735;35017735;NARCISO PIERONI;BRAGANCA PAULISTA;SOCORRO;;3,92;2,43
17759;35017759;JOSE FRANCO CRAVEIRO;BRAGANCA PAULISTA;SOCORRO;;3,94;2,66
17760;35017760;CASPER LIBERO;BRAGANCA PAULISTA;BRAGANCA PAULISTA;;3,19;2,43
17772;35017772;PAULO SILVA PROFESSOR;BRAGANCA PAULISTA;BRAGANCA PAULISTA;;3,62;2,59
17784;35017784;JOSE MAURICIO DA ROCHA DOM;BRAGANCA PAULISTA;BRAGANCA PAULISTA;;3,47;2,18
17796;35017796;JOSE TAVARES PROFESSOR;BRAGANCA PAULISTA;TUIUTI;;;2,17
17802;35017802;ADELIO FERRAZ DE CASTRO;BRAGANCA PAULISTA;VARGEM;;;2,40
17814;35017814;JOAO ERNESTO FIGUEIREDO CORONEL;BRAGANCA PAULISTA;JOANOPOLIS;;;3,09
17838;35017838;JOAO APOCALIPSE PROFESSOR;BRAGANCA PAULISTA;PEDRA BELA;;;2,71
17848;35017848;FRANCISCO DEROSA;BRAGANCA PAULISTA;NAZARE PAULISTA;;3,04;1,55
17851;35017851;JOAO DE MORAES GOES;BRAGANCA PAULISTA;PIRACAIA;;3,31;2,56
17875;35017875;ESTANISLAU AUGUSTO PROFESSOR;BRAGANCA PAULISTA;PINHALZINHO;;;2,84
17887;35017887;MARIA DO CARMO BARBOSA PROFESSORA;BRAGANCA PAULISTA;ATIBAIA;;3,24;2,18
17899;35017899;MATEUS NUNES DE SIQUEIRA PADRE;BRAGANCA PAULISTA;ATIBAIA;;3,12;1,61
17905;35017905;JOSE SIQUEIRA BUENO;BRAGANCA PAULISTA;PIRACAIA;;3,47;3,27
17917;35017917;GABRIEL DA SILVA PROFESSOR;BRAGANCA PAULISTA;ATIBAIA;5,21;4,16;
17929;35017929;ZILAH BARRETO PACITTI PROFESSORA;BRAGANCA PAULISTA;ATIBAIA;;3,64;2,04
17942;35017942;FRANCISCO DAMANTE PROFESSOR;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;;3,76;2,22
17954;35017954;CIRCE TEIXEIRA MUSA E SILVA PROFESSORA;BRAGANCA PAULISTA;ATIBAIA;;3,15;2,44
17978;35017978;JOSE GUILHERME;BRAGANCA PAULISTA;BRAGANCA PAULISTA;;3,78;
17985;35017985;FRANCISCO DE ASSIS GONCALVES CORONEL;BRAGANCA PAULISTA;BRAGANCA PAULISTA;;3,52;
17991;35017991;ALCINDO BUENO DE ASSIS MINISTRO;BRAGANCA PAULISTA;BRAGANCA PAULISTA;;3,45;2,44
18004;35018004;FRANCISCO DE AGUIAR PECANHA;BRAGANCA PAULISTA;ATIBAIA;;;2,52
18036;35018036;ISMAEL AGUIAR LEME;BRAGANCA PAULISTA;BRAGANCA PAULISTA;;4,01;
18041;35018041;JUVENAL ALVIM MAJOR;BRAGANCA PAULISTA;ATIBAIA;;5,12;4,17
18053;35018053;JOSE ALVIM;BRAGANCA PAULISTA;ATIBAIA;;4,71;3,03
18065;35018065;CASTORINA CAVALHEIRO DONA;CAMPINAS LESTE;CAMPINAS;6,45;;
18077;35018077;FIRMINO GONCALVES SILVEIRA CORONEL;CAMPINAS LESTE;CAMPINAS;4,78;;
18089;35018089;ANTONIO ALVES ARANHA PROFESSOR;CAMPINAS OESTE;VALINHOS;;3,83;3,05
18107;35018107;FRANCISCO BARRETO LEME;CAMPINAS LESTE;CAMPINAS;5,53;3,63;1,91
18119;35018119;CECILIA PEREIRA PROFESSORA;CAMPINAS LESTE;CAMPINAS;;2,79;1,56
18120;35018120;LUIS GONZAGA DE MOURA MONSENHOR;CAMPINAS LESTE;CAMPINAS;;4,17;2,88
18132;35018132;AMERICO BELLUOMINI PROFESSOR;CAMPINAS OESTE;VALINHOS;;;2,10
18144;35018144;CRISTIANO VOLKART;CAMPINAS LESTE;CAMPINAS;6,24;;
18156;35018156;AUREA ANUNCIACAO AMERICO DE GODOI PROFESSORA;CAMPINAS OESTE;CAMPINAS;3,80;3,19;2,83
18168;35018168;CYRO DE BARROS REZENDE PROFESSOR;CAMPINAS OESTE;VALINHOS;;3,12;2,90
18181;35018181;JOSE LEME DO PRADO PROFESSOR;CAMPINAS OESTE;VALINHOS;;3,73;2,48
18193;35018193;DORA MARIA MACIEL DE CASTRO KANSO PROFESSORA;CAMPINAS LESTE;CAMPINAS;4,74;3,58;
18200;35018200;ANA RITA GODINHO POUSA PROFESSORA;CAMPINAS LESTE;CAMPINAS;;2,61;1,83
18211;35018211;JOSE VILAGELIN NETO PROFESSOR;CAMPINAS LESTE;CAMPINAS;;2,91;2,38
18235;35018235;JOAO LOURENCO RODRIGUES PROFESSOR;CAMPINAS LESTE;CAMPINAS;;4,98;3,63
18247;35018247;FRANCISCO GLICERIO;CAMPINAS LESTE;CAMPINAS;;3,65;2,52
18259;35018259;LUIZ GALHARDO PROFESSOR;CAMPINAS OESTE;CAMPINAS;;4,74;3,54
18260;35018260;ADALBERTO PRADO E SILVA PROFESSOR;CAMPINAS LESTE;CAMPINAS;;3,40;2,85
18272;35018272;THOMAS ALVES DOUTOR;CAMPINAS LESTE;CAMPINAS;3,69;3,38;1,93
18284;35018284;ADALBERTO NASCIMENTO;CAMPINAS LESTE;CAMPINAS;;3,39;2,96
18296;35018296;JOAO NERY DOM;CAMPINAS LESTE;CAMPINAS;;;4,20
18302;35018302;CARLOS GOMES;CAMPINAS LESTE;CAMPINAS;4,97;3,83;2,95
18314;35018314;ANIBAL DE FREITAS PROFESSOR;CAMPINAS LESTE;CAMPINAS;;4,58;3,06
18326;35018326;CULTO A CIENCIA;CAMPINAS LESTE;CAMPINAS;;;3,85
18338;35018338;GUSTAVO MARCONDES;CAMPINAS LESTE;CAMPINAS;;4,20;
18348;35018348;ARTUR SEGURADO;CAMPINAS LESTE;CAMPINAS;6,99;;
18351;35018351;OROSIMBO MAIA;CAMPINAS LESTE;CAMPINAS;;4,42;4,28
18387;35018387;REGINA COUTINHO NOGUEIRA;CAMPINAS LESTE;CAMPINAS;6,07;;
18399;35018399;JOAQUIM FERREIRA LIMA PROFESSOR;CAMPINAS LESTE;CAMPINAS;5,21;2,92;3,06
18417;35018417;PATRIARCA DA INDEPENDENCIA;CAMPINAS OESTE;VINHEDO;;;2,90
18429;35018429;BENEDITO SAMPAIO PROFESSOR;CAMPINAS LESTE;CAMPINAS;;4,53;
18454;35018454;FABIO FARIA DE SYLLOS PROFESSOR;CAMPINAS LESTE;CAMPINAS;5,51;;
18478;35018478;MILTON DE TOLOSA PROFESSOR;CAMPINAS OESTE;CAMPINAS;;3,51;3,49
