;CD_ALUNO;NOMEDEP;NomeDepBol;RegiaoMetropolitana;CDREDE;DE;CODMUN;MUN;CODESC;TIPOCLASSE;SERIE_ANO;TURMA;CLASSE;SEXO;DT_NASCIMENTO;PERIODO;DEF1;DEF2;DEF3;DEF4;DEF5;Tip_PROVA;Tem_Nec;cad_prova_lp;cad_prova_mat;cad_prova_cie;particip_lp;particip_mat;particip_cie;TOTAL_PONTO_LP;TOTAL_PONTO_MAT;TOTAL_PONTO_CIE;porc_ACERT_lp;porc_ACERT_MAT;porc_CIE;profic_lp;profic_mat;profic_cie;nivel_profic_lp;nivel_profic_mat;nivel_profic_cie;classific_lp;classific_mat;classific_cie;validade
1223512;35241027;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;918830;0;2º Ano EF;A;260687702;M;20150214;MANHÃ;;;;;;C;0;1;1;;1;1;0;11,0;15,0;;68,8;93,8;;148,5;221,2;;Adequado;Avançado;;Suficiente;Avançado;;1
1223895;35246379;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;917084;0;5º Ano EF;B;261240030;M;20120608;MANHÃ;;;;;;C;0;24;24;24,0;1;1;1;10,0;13,0;6,0;41,7;54,2;25,0;158,2;192,6;169,3;Básico;Básico;Abaixo do Básico;Suficiente;Suficiente;Insuficiente;1
1223905;35246518;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;2º Ano EF;C;261160949;M;20150222;TARDE;;;;;;C;0;31;31;;1;1;0;14,0;14,0;;87,5;87,5;;189,6;209,9;;Avançado;Avançado;;Avançado;Avançado;;1
1223907;35246528;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;2º Ano EF;B;261160931;M;20150315;MANHÃ;;;;;;C;0;11;11;;1;1;0;5,0;10,0;;31,3;62,5;;101,9;149,6;;Básico;Básico;;Suficiente;Suficiente;;1
1223933;35246923;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;5º Ano EF;B;260750849;F;20111129;MANHÃ;;;;;;C;0;20;20;20,0;1;1;1;23,0;20,0;18,0;95,8;83,3;75,0;280,4;255,0;286,8;Avançado;Adequado;Avançado;Avançado;Suficiente;Avançado;1
1224339;35252589;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46541;0;2º Ano EF;A;261160972;M;20150629;MANHÃ;;;;;;C;0;12;12;;1;1;0;13,0;11,0;;81,3;68,8;;187,5;174,7;;Avançado;Básico;;Avançado;Suficiente;;1
1225800;35270617;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46541;0;2º Ano EF;A;261160972;M;20150422;MANHÃ;;;;;;C;0;12;12;;1;1;0;2,0;9,0;;12,5;56,3;;81,2;139,1;;Abaixo do Básico;Básico;;Insuficiente;Suficiente;;1
1226149;35276246;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;49086;0;2º Ano EF;B;262689599;M;20140831;MANHÃ;;;;;;C;0;16;16;;1;1;0;15,0;16,0;;93,8;100,0;;240,1;278,4;;Avançado;Avançado;;Avançado;Avançado;;1
1226476;35280307;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;917084;0;2º Ano EF;B;261167894;F;20141029;TARDE;;;;;;C;0;35;35;;1;1;0;13,0;13,0;;81,3;81,3;;196,4;195,2;;Avançado;Adequado;;Avançado;Suficiente;;1
1226481;35280354;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;917084;0;2º Ano EF;B;261167894;F;20141126;TARDE;;;;;;C;0;35;35;;1;1;0;14,0;11,0;;87,5;68,8;;203,2;164,0;;Avançado;Básico;;Avançado;Suficiente;;1
1226713;35284222;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;919007;0;2º Ano EF;A;260687793;F;20150110;MANHÃ;;;;;;C;0;2;2;;1;1;0;16,0;15,0;;100,0;93,8;;280,1;249,0;;Avançado;Avançado;;Avançado;Avançado;;1
1226715;35284248;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;2º Ano EF;C;261160949;F;20150426;TARDE;;;;;;C;0;31;31;;1;1;0;15,0;12,0;;93,8;75,0;;220,9;182,9;;Avançado;Adequado;;Avançado;Suficiente;;1
1226719;35284307;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;919007;0;2º Ano EF;C;260687801;M;20150514;TARDE;11,0;;;;;C;1;37;37;;1;1;0;15,0;14,0;;93,8;87,5;;219,7;198,0;;Avançado;Adequado;;Avançado;Suficiente;;0
1226724;35284373;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;919007;0;2º Ano EF;B;260687785;M;20141024;TARDE;;;;;;C;0;36;36;;1;1;0;12,0;15,0;;75,0;93,8;;186,2;249,9;;Avançado;Avançado;;Avançado;Avançado;;1
1226725;35284386;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;919007;0;2º Ano EF;B;260687785;F;20141024;TARDE;;;;;;C;0;36;36;;1;1;0;11,0;12,0;;68,8;75,0;;174,1;169,3;;Adequado;Básico;;Suficiente;Suficiente;;1
1226728;35284414;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;919007;0;2º Ano EF;A;260687793;F;20141126;MANHÃ;;;;;;C;0;2;2;;1;1;0;14,0;14,0;;87,5;87,5;;185,6;213,3;;Avançado;Avançado;;Avançado;Avançado;;1
1226730;35284427;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;919007;0;2º Ano EF;C;260687801;M;20150612;TARDE;;;;;;C;0;37;37;;1;1;0;13,0;16,0;;81,3;100,0;;167,1;278,4;;Adequado;Avançado;;Suficiente;Avançado;;1
1226731;35284437;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;917084;0;2º Ano EF;B;261167894;M;20141023;TARDE;;;;;;C;0;35;35;;1;1;0;10,0;8,0;;62,5;50,0;;151,6;139,2;;Adequado;Básico;;Suficiente;Suficiente;;1
1226732;35284466;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;919007;0;2º Ano EF;A;260687793;F;20140913;MANHÃ;;;;;;C;0;2;2;;1;1;0;9,0;10,0;;56,3;62,5;;132,5;160,9;;Adequado;Básico;;Suficiente;Suficiente;;1
1226734;35284489;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;919007;0;2º Ano EF;A;260687793;F;20150114;MANHÃ;;;;;;C;0;2;2;;1;1;0;16,0;15,0;;100,0;93,8;;280,1;249,0;;Avançado;Avançado;;Avançado;Avançado;;1
1226898;35287040;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;2º Ano EF;B;261160931;M;20150414;MANHÃ;;;;;;C;0;11;11;;1;1;0;3,0;3,0;;18,8;18,8;;85,1;92,8;;Abaixo do Básico;Abaixo do Básico;;Insuficiente;Insuficiente;;1
1227032;35288572;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;918830;0;2º Ano EF;A;260687702;F;20150125;MANHÃ;;;;;;C;0;1;1;;1;1;0;14,0;10,0;;87,5;62,5;;195,6;157,5;;Avançado;Básico;;Avançado;Suficiente;;1
1227700;35298524;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;2º Ano EF;A;261160923;F;20150609;MANHÃ;;;;;;C;0;10;10;;1;1;0;11,0;15,0;;68,8;93,8;;161,2;226,8;;Adequado;Avançado;;Suficiente;Avançado;;1
1227701;35298528;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;49086;0;2º Ano EF;B;262689599;F;20150518;MANHÃ;;;;;;C;0;16;16;;1;1;0;15,0;15,0;;93,8;93,8;;240,1;221,3;;Avançado;Avançado;;Avançado;Avançado;;1
1227848;35300632;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46541;0;2º Ano EF;D;261160956;M;20140705;TARDE;;;;;;C;0;32;32;;1;1;0;8,0;12,0;;50,0;75,0;;141,4;168,6;;Adequado;Básico;;Suficiente;Suficiente;;1
1228838;35314404;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;912402;0;2º Ano EF;B;262497860;M;20140803;MANHÃ;;;;;;C;0;19;19;;1;1;0;11,0;12,0;;68,8;75,0;;165,0;181,5;;Adequado;Adequado;;Suficiente;Suficiente;;1
1228869;35314839;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;912402;0;2º Ano EF;A;262498843;F;20150106;MANHÃ;;;;;;C;0;18;18;;1;1;0;3,0;5,0;;18,8;31,3;;107,9;123,5;;Básico;Abaixo do Básico;;Suficiente;Insuficiente;;1
1228878;35314945;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;49086;0;2º Ano EF;A;260681960;F;20141023;MANHÃ;;;;;;C;0;15;15;;1;1;0;11,0;13,0;;68,8;81,3;;183,2;183,4;;Avançado;Adequado;;Avançado;Suficiente;;1
1228982;35316131;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;912402;0;2º Ano EF;B;262497860;F;20141119;MANHÃ;;;;;;C;0;19;19;;1;1;0;6,0;9,0;;37,5;56,3;;120,4;131,1;;Básico;Básico;;Suficiente;Suficiente;;1
1229128;35318155;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;912402;0;2º Ano EF;B;262497860;F;20150620;MANHÃ;;;;;;C;0;19;19;;1;1;0;7,0;12,0;;43,8;75,0;;124,3;165,7;;Básico;Básico;;Suficiente;Suficiente;;1
1229129;35318168;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;912402;0;2º Ano EF;A;262498843;M;20141114;MANHÃ;;;;;;C;0;18;18;;1;1;0;3,0;3,0;;18,8;18,8;;93,1;74,2;;Abaixo do Básico;Abaixo do Básico;;Insuficiente;Insuficiente;;1
1229130;35318178;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;912402;0;2º Ano EF;B;262497860;F;20150115;MANHÃ;;;;;;C;0;19;19;;1;1;0;5,0;6,0;;31,3;37,5;;101,0;112,3;;Básico;Abaixo do Básico;;Suficiente;Insuficiente;;1
1229996;35330772;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;49086;0;2º Ano EF;C;262688716;M;20150122;MANHÃ;;;;;;C;0;17;17;;0;0;0;;;;;;;;;;;;;;;;1
1229998;35330789;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;919007;0;2º Ano EF;A;260687793;M;20150327;MANHÃ;;;;;;C;0;2;2;;1;1;0;13,0;14,0;;81,3;87,5;;188,2;220,7;;Avançado;Avançado;;Avançado;Avançado;;1
1230678;35341461;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;2º Ano EF;A;261160923;F;20140729;MANHÃ;;;;;;C;0;10;10;;1;1;0;14,0;16,0;;87,5;100,0;;199,4;285,4;;Avançado;Avançado;;Avançado;Avançado;;1
1230691;35341734;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;2º Ano EF;B;261160931;M;20150630;MANHÃ;;;;;;C;0;11;11;;1;1;0;9,0;11,0;;56,3;68,8;;141,0;164,3;;Adequado;Básico;;Suficiente;Suficiente;;1
1230702;35341902;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;918830;0;2º Ano EF;A;260687702;M;20150121;MANHÃ;;;;;;C;0;1;1;;1;1;0;13,0;15,0;;81,3;93,8;;197,0;248,1;;Avançado;Avançado;;Avançado;Avançado;;1
1230971;35346352;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;917084;0;2º Ano EF;B;261167894;F;20141221;TARDE;;;;;;C;0;35;35;;1;1;0;14,0;13,0;;87,5;81,3;;206,9;219,1;;Avançado;Avançado;;Avançado;Avançado;;1
1231050;35348001;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;919007;0;2º Ano EF;A;260687793;F;20150511;MANHÃ;;;;;;C;0;2;2;;1;1;0;11,0;14,0;;68,8;87,5;;152,7;213,3;;Adequado;Avançado;;Suficiente;Avançado;;1
1231343;35352860;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;912402;0;2º Ano EF;A;262498843;F;20140818;MANHÃ;;;;;;C;0;18;18;;1;1;0;6,0;6,0;;37,5;37,5;;123,6;118,8;;Básico;Abaixo do Básico;;Suficiente;Insuficiente;;1
1231789;35360522;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46541;0;2º Ano EF;C;263320137;M;20141113;MANHÃ;;;;;;C;0;14;14;;1;1;0;9,0;6,0;;56,3;37,5;;140,9;123,0;;Adequado;Abaixo do Básico;;Suficiente;Insuficiente;;1
1231804;35361009;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;914848;0;2º Ano EF;B;260686944;F;20141106;MANHÃ;;;;;;C;0;21;21;;1;1;0;14,0;10,0;;87,5;62,5;;189,2;169,9;;Avançado;Básico;;Avançado;Suficiente;;1
1231806;35361017;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;914848;0;2º Ano EF;B;260686944;M;20150406;MANHÃ;;;;;;C;0;21;21;;1;1;0;2,0;9,0;;12,5;56,3;;95,1;148,1;;Abaixo do Básico;Básico;;Insuficiente;Suficiente;;1
1232150;35366742;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46541;0;2º Ano EF;A;261160972;F;20150617;MANHÃ;;;;;;C;0;12;12;;1;1;0;14,0;12,0;;87,5;75,0;;206,5;176,2;;Avançado;Adequado;;Avançado;Suficiente;;1
1232161;35366899;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46541;0;2º Ano EF;B;261160980;M;20140917;MANHÃ;;;;;;C;0;13;13;;1;1;0;14,0;14,0;;87,5;87,5;;198,0;218,2;;Avançado;Avançado;;Avançado;Avançado;;1
1233289;35385527;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;914848;0;2º Ano EF;A;260686936;M;20150613;MANHÃ;;;;;;C;0;20;20;;1;1;0;5,0;7,0;;31,3;43,8;;105,0;127,3;;Básico;Básico;;Suficiente;Suficiente;;1
1233499;35388856;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;49086;0;2º Ano EF;A;260681960;F;20150422;MANHÃ;;;;;;C;0;15;15;;1;1;0;12,0;15,0;;75,0;93,8;;187,6;232,4;;Avançado;Avançado;;Avançado;Avançado;;1
1233512;35388987;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;49086;0;2º Ano EF;A;260681960;F;20150115;MANHÃ;;;;;;C;0;15;15;;1;1;0;14,0;15,0;;87,5;93,8;;219,1;239,6;;Avançado;Avançado;;Avançado;Avançado;;1
1233622;35391333;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;912402;0;2º Ano EF;B;262497860;F;20150531;MANHÃ;;;;;;C;0;19;19;;1;1;0;6,0;4,0;;37,5;25,0;;121,3;96,0;;Básico;Abaixo do Básico;;Suficiente;Insuficiente;;1
1233631;35391515;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46541;0;2º Ano EF;B;261160980;M;20150313;MANHÃ;;;;;;C;0;13;13;;1;1;0;10,0;2,0;;62,5;12,5;;140,4;78,1;;Adequado;Abaixo do Básico;;Suficiente;Insuficiente;;1
1233980;35396247;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;918830;0;2º Ano EF;A;260687702;M;20150115;MANHÃ;;;;;;C;0;1;1;;1;1;0;9,0;8,0;;56,3;50,0;;127,2;128,7;;Adequado;Básico;;Suficiente;Suficiente;;1
1234093;35398342;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;2º Ano EF;C;261160949;M;20140710;TARDE;;;;;;C;0;31;31;;1;1;0;16,0;14,0;;100,0;87,5;;274,6;209,9;;Avançado;Avançado;;Avançado;Avançado;;1
1234190;35400126;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;917084;0;2º Ano EF;B;261167894;M;20150313;TARDE;;;;;;C;0;35;35;;1;1;0;3,0;1,0;;18,8;6,3;;93,8;68,3;;Abaixo do Básico;Abaixo do Básico;;Insuficiente;Insuficiente;;1
1234439;35405692;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46541;0;2º Ano EF;C;263320137;M;20140924;MANHÃ;;;;;;C;0;14;14;;1;1;0;12,0;5,0;;75,0;31,3;;171,7;113,6;;Adequado;Abaixo do Básico;;Suficiente;Insuficiente;;1
1234563;35407941;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46541;0;2º Ano EF;B;261160980;M;20150519;MANHÃ;;;;;;C;0;13;13;;1;1;0;16,0;12,0;;100,0;75,0;;279,7;181,9;;Avançado;Adequado;;Avançado;Suficiente;;1
1234965;35414750;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;2º Ano EF;C;261160949;F;20141103;TARDE;;;;;;C;0;31;31;;1;1;0;12,0;13,0;;75,0;81,3;;164,0;198,2;;Adequado;Adequado;;Suficiente;Suficiente;;1
1235392;35422077;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;2º Ano EF;A;261160923;F;20140726;MANHÃ;;;;;;C;0;10;10;;1;1;0;15,0;14,0;;93,8;87,5;;224,1;206,7;;Avançado;Avançado;;Avançado;Avançado;;1
1235398;35422121;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;2º Ano EF;A;261160923;F;20150227;MANHÃ;;;;;;C;0;10;10;;1;1;0;16,0;14,0;;100,0;87,5;;274,6;209,9;;Avançado;Avançado;;Avançado;Avançado;;1
1235619;35427102;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;2º Ano EF;B;261160931;F;20140714;MANHÃ;;;;;;C;0;11;11;;1;1;0;7,0;15,0;;43,8;93,8;;133,7;226,4;;Adequado;Avançado;;Suficiente;Avançado;;1
1236000;35435227;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;2º Ano EF;A;261160923;M;20140809;MANHÃ;;;;;;C;0;10;10;;1;1;0;16,0;14,0;;100,0;87,5;;274,6;209,9;;Avançado;Avançado;;Avançado;Avançado;;1
1236002;35435304;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46536;0;2º Ano EF;C;261160949;F;20150616;TARDE;;;;;;C;0;31;31;;1;1;0;16,0;16,0;;100,0;100,0;;274,6;285,4;;Avançado;Avançado;;Avançado;Avançado;;1
1237667;35466867;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;917084;0;2º Ano EF;A;261167886;F;20150318;TARDE;;;;;;C;0;34;34;;1;1;0;15,0;13,0;;93,8;81,3;;221,4;198,2;;Avançado;Adequado;;Avançado;Suficiente;;1
1239094;35492455;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46541;0;2º Ano EF;E;261160964;M;20150621;TARDE;;;;;;C;0;33;33;;1;1;0;14,0;13,0;;87,5;81,3;;198,7;210,8;;Avançado;Avançado;;Avançado;Avançado;;1
1240347;35515152;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;49086;0;2º Ano EF;A;260681960;M;20150406;MANHÃ;;;;;;C;0;15;15;;1;1;0;13,0;14,0;;81,3;87,5;;212,7;204,0;;Avançado;Avançado;;Avançado;Avançado;;1
1240490;35517799;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;919007;0;2º Ano EF;B;260687785;F;20150405;TARDE;;;;;;C;0;36;36;;1;1;0;7,0;10,0;;43,8;62,5;;139,2;155,0;;Adequado;Básico;;Suficiente;Suficiente;;1
1241858;35541292;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;49086;0;2º Ano EF;B;262689599;F;20150207;MANHÃ;;;;;;C;0;16;16;;1;1;0;14,0;13,0;;87,5;81,3;;208,1;185,6;;Avançado;Adequado;;Avançado;Suficiente;;1
1241911;35542159;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;49086;0;2º Ano EF;B;262689599;M;20150523;MANHÃ;;;;;;C;0;16;16;;1;1;0;15,0;15,0;;93,8;93,8;;224,5;228,7;;Avançado;Avançado;;Avançado;Avançado;;1
1242639;35553621;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;917084;0;2º Ano EF;B;261167894;F;20150616;TARDE;;;;;;C;0;35;35;;1;1;0;12,0;9,0;;75,0;56,3;;171,8;146,4;;Adequado;Básico;;Suficiente;Suficiente;;1
1242644;35553698;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;917084;0;2º Ano EF;B;261167894;F;20140817;TARDE;;;;;;C;0;35;35;;0;0;0;;;;;;;;;;;;;;;;1
1242647;35553765;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;917084;0;2º Ano EF;B;261167894;M;20141115;TARDE;;;;;;C;0;35;35;;1;1;0;12,0;15,0;;75,0;93,8;;172,2;253,1;;Adequado;Avançado;;Suficiente;Avançado;;1
1242740;35555181;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;914848;0;2º Ano EF;B;260686944;F;20141117;MANHÃ;;;;;;C;0;21;21;;1;1;0;10,0;7,0;;62,5;43,8;;156,0;133,6;;Adequado;Básico;;Suficiente;Suficiente;;1
1243078;35561501;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;919007;0;2º Ano EF;B;260687785;F;20150220;TARDE;;;;;;C;0;36;36;;1;1;0;15,0;16,0;;93,8;100,0;;251,6;286,1;;Avançado;Avançado;;Avançado;Avançado;;1
1243717;35574663;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;919007;0;2º Ano EF;B;260687785;M;20141011;TARDE;;;;;;C;0;36;36;;1;1;0;7,0;13,0;;43,8;81,3;;132,6;197,1;;Adequado;Adequado;;Suficiente;Suficiente;;1
1243718;35574665;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46541;0;2º Ano EF;D;261160956;F;20141223;TARDE;10,0;;;;;C;1;32;32;;0;0;0;;;;;;;;;;;;;;;;0
1243719;35574667;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;46541;0;2º Ano EF;E;261160964;M;20150409;TARDE;;;;;;C;0;33;33;;1;1;0;12,0;13,0;;75,0;81,3;;171,4;219,2;;Adequado;Avançado;;Suficiente;Avançado;;1
1244788;35591672;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;49086;0;2º Ano EF;A;260681960;M;20150119;MANHÃ;;;;;;C;0;15;15;;1;1;0;11,0;12,0;;68,8;75,0;;176,1;177,6;;Avançado;Adequado;;Avançado;Suficiente;;1
1245204;35597711;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;918830;0;2º Ano EF;A;260687702;F;20141202;MANHÃ;;;;;;C;0;1;1;;1;1;0;15,0;12,0;;93,8;75,0;;245,1;172,7;;Avançado;Básico;;Avançado;Suficiente;;1
1245452;35601041;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;912402;0;2º Ano EF;B;262497860;M;20141107;MANHÃ;;;;;;C;0;19;19;;1;1;0;4,0;8,0;;25,0;50,0;;99,0;118,1;;Abaixo do Básico;Abaixo do Básico;;Insuficiente;Insuficiente;;1
1245483;35601310;ESTADUALSE;Rede Estadual;Região Metropolitana de São Paulo;10702;ITAPECERICA DA SERRA;299;EMBUGUACU;919007;0;2º Ano EF;A;260687793;M;20150317;MANHÃ;;;;;;C;0;2;2;;1;1;0;12,0;13,0;;75,0;81,3;;162,2;198,1;;Adequado;Adequado;;Suficiente;Suficiente;;1
