ANO_LETIVO;NM_DIRETORIA;NM_MUNICIPIO;CD_REDE_ENSINO;CD_ESCOLA;NM_COMPLETO_ESCOLA;CD_TP_IDENTIFICADOR;APR_1;REP_1;ABA_1;APR_2;REP_2;ABA_2;APR_3;REP_3;ABA_3
2021;BARRETOS;JABORANDI;1;22287;ALEXANDRE DE AVILA BORGES;8;0;0;0;0;0;0;99,37;0;0,63
2021;BARRETOS;OLIMPIA;1;28022;NARCISO BERTOLINO CAPITAO;8;0;0;0;100;0;0;0;0;0
2021;BARRETOS;OLIMPIA;1;28034;ANITA COSTA DONA;8;0;0;0;100;0;0;100;0;0
2021;BARRETOS;OLIMPIA;1;28046;WILQUEM MANOEL NEVES DOUTOR;8;0;0;0;100;0;0;100;0;0
2021;BARRETOS;OLIMPIA;1;28061;MARIA UBALDINA DE BARROS FURQUIM PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;BARRETOS;OLIMPIA;1;28071;ANTONIO AUGUSTO REIS NEVES DOUTOR;8;0;0;0;100;0;0;100;0;0
2021;BARRETOS;OLIMPIA;1;28113;FRANCISCO BERNARDES FERREIRA COMENDADOR;8;0;0;0;100;0;0;100;0;0
2021;BARRETOS;OLIMPIA;1;28125;ELOI LOPES FERRAZ DOUTOR;8;0;0;0;100;0;0;100;0;0
2021;BARRETOS;OLIMPIA;1;49712;DALVA VIEIRA ITAVO PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;BARRETOS;OLIMPIA;1;919664;ALZIRA TONELLI ZACCARELLI PROFESSORA;8;0;0;0;100;0;0;0;0;0
2021;BARRETOS;SEVERINIA;1;28137;JOSE MARCELINO DE ALMEIDA;8;0;0;0;0;0;0;97,76;2,02;0,22
2021;FRANCA;CRISTAIS PAULISTA;1;22861;JOAO DE FARIA;8;0;0;0;0;0;0;99,63;0,37;0
2021;FRANCA;FRANCA;1;22779;CAETANO PETRAGLIA;8;100;0;0;0;0;0;0;0;0
2021;FRANCA;FRANCA;1;22780;AMALIA PIMENTEL PROFA;8;100;0;0;0;0;0;0;0;0
2021;FRANCA;FRANCA;1;22792;JOAO MARCIANO DE ALMEIDA DR;8;0;0;0;100;0;0;100;0;0
2021;FRANCA;FRANCA;1;22809;OTAVIO MARTINS DE SOUZA PROF;8;0;0;0;100;0;0;100;0;0
2021;FRANCA;FRANCA;1;22822;CARMEM MUNHOZ COELHO PROFA;8;0;0;0;100;0;0;100;0;0
2021;FRANCA;FRANCA;1;22834;SUZANA RIBEIRO SANDOVAL PROFA;8;98,77;0,98;0,25;0;0;0;0;0;0
2021;FRANCA;FRANCA;1;22846;ANA MARIA JUNQUEIRA PROFA;8;0;0;0;98,86;1,14;0;98,25;1,75;0
2021;FRANCA;FRANCA;1;22858;JOSE DOS REIS MIRANDA FILHO PROFESSOR;8;100;0;0;0;0;0;0;0;0
2021;FRANCA;FRANCA;1;22871;ORLIK LUZ DR;8;0;0;0;99,21;0,79;0;100;0;0
2021;FRANCA;FRANCA;1;22895;FRANCISCO MARTINS CORONEL;8;100;0;0;0;0;0;0;0;0
2021;FRANCA;FRANCA;1;22913;ANGELO SCARABUCCI;8;0;0;0;100;0;0;100;0;0
2021;FRANCA;FRANCA;1;22937;DAVID CARNEIRO EWBANK;8;0;0;0;100;0;0;99,89;0,11;0
2021;FRANCA;FRANCA;1;22950;DANTE GUEDINE FILHO PROF;8;0;0;0;99,64;0;0,36;0;0;0
2021;FRANCA;FRANCA;1;22986;HOMERO ALVES;8;0;0;0;100;0;0;0;0;0
2021;FRANCA;FRANCA;1;23115;BARAO DE FRANCA;8;100;0;0;0;0;0;0;0;0
2021;FRANCA;FRANCA;1;23127;TORQUATO CALEIRO;8;0;0;0;97,28;2,45;0,27;96,11;3,89;0
2021;FRANCA;FRANCA;1;23176;MARIO D ELIA;8;0;0;0;99,8;0;0,2;100;0;0
2021;FRANCA;FRANCA;1;23206;JERONIMO BARBOSA SANDOVAL;8;0;0;0;100;0;0;0;0;0
2021;FRANCA;FRANCA;1;36870;ANGELO GOSUEN PROF;8;0;0;0;100;0;0;94,92;0;5,08
2021;FRANCA;FRANCA;1;36882;LINA PICCHIONI ROCHA PROFA;8;99,56;0,44;0;0;0;0;0;0;0
2021;FRANCA;FRANCA;1;39007;PEDRO NUNES ROCHA PROF;8;0;0;0;98,37;0;1,63;97,26;0;2,74
2021;FRANCA;FRANCA;1;42808;IOLANDA RIBEIRO NOVAIS PROFA;8;100;0;0;0;0;0;0;0;0
2021;FRANCA;FRANCA;1;46152;ANTONIO FACHADA PROF;8;0;0;0;98,55;0;1,45;97,26;0;2,74
2021;FRANCA;FRANCA;1;47454;HELIO PALERMO PROF;8;0;0;0;99,49;0;0,51;94,78;0;5,22
2021;FRANCA;FRANCA;1;48586;JOSEPHINA ZINNI ALMADA PROFA;8;100;0;0;0;0;0;0;0;0
2021;FRANCA;FRANCA;1;49980;JULIO CESAR D ELIA PROF;8;100;0;0;99,14;0;0,86;95;1,43;3,57
2021;FRANCA;FRANCA;1;65997;HELENA CURY DE TACCA PROFA;8;0;0;0;98,39;0,4;1,21;95,28;1,11;3,61
2021;FRANCA;FRANCA;1;66000;LUIZ PARIDE SINELLI PROF;8;0;0;0;97,63;0;2,37;88,37;0;11,63
2021;FRANCA;FRANCA;1;70002;AGOSTINHO LIMA DE VILHENA PROF;8;0;0;0;100;0;0;94,04;5,33;0,63
2021;FRANCA;FRANCA;1;70038;MARIA CINTRA NUNES ROCHA PROFA DONA BRANCA;8;0;0;0;100;0;0;100;0;0
2021;FRANCA;FRANCA;1;344746;CENTRO ATEND SOCIO-EDUC AO ADOLESC DE FRANCA - CI;34;0;0;0;93,33;6,67;0;100;0;0
2021;FRANCA;FRANCA;1;351076;VICENTE MINICUCCI PROFESSOR;8;0;0;0;99,55;0,45;0;99,41;0,59;0
2021;FRANCA;FRANCA;1;442318;MARIA DO CARMO SILVA FERREIRA PROFA - DONA NENZINHA;8;0;0;0;99,74;0;0,26;99;0;1
2021;FRANCA;FRANCA;1;442324;ODETTE BUENO RIBEIRO PROFESSORA;8;0;0;0;100;0;0;99,53;0,47;0
2021;FRANCA;FRANCA;1;496534;ASSUERO QUADRI PRESTES DR PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;FRANCA;FRANCA;1;496546;ROBERTO SCARABUCI PROFESSOR;8;0;0;0;99,33;0;0,67;97,48;0;2,52
2021;FRANCA;FRANCA;1;496558;ADELMO FRANCISCO DA SILVA;8;0;0;0;100;0;0;100;0;0
2021;FRANCA;FRANCA;1;497253;STELLA DA MATTA AMBROSIO PROFESSORA;8;0;0;0;98,57;1,43;0;99,55;0,45;0
2021;FRANCA;FRANCA;1;900655;JOSE PINHEIRO DE LACERDA CAPITAO;8;0;0;0;96,64;3,36;0;94,85;4,04;1,11
2021;FRANCA;FRANCA;1;900667;SUDARIO FERREIRA;8;0;0;0;100;0;0;100;0;0
2021;FRANCA;FRANCA;1;900679;SUELY MACHADO DA SILVA PROFA;8;0;0;0;100;0;0;100;0;0
2021;ANDRADINA;PEREIRA BARRETO;1;30570;MITSUSADA UMETANI DR;8;0;0;0;100;0;0;100;0;0
2021;ANDRADINA;PEREIRA BARRETO;1;30703;AGNES LIEDTKE;8;0;0;0;100;0;0;0;0;0
2021;ANDRADINA;PEREIRA BARRETO;1;30764;FRANCISCO SCHMIDT CEL;8;0;0;0;0;0;0;100;0;0
2021;ANDRADINA;SUD MENNUCCI;1;30673;CICERO CASTILHO CUNHA;8;0;0;0;0;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;29713;LUIZ GAMA;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;29737;LICOLINA VILLELA REIS ALVES PROFA;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;29749;CLOVIS DE ARRUDA CAMPOS DR;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;29762;NILCE MAIA SOUTO MELO PROFA;8;0;0;0;98,12;1,88;0;99,63;0,37;0
2021;ARACATUBA;ARACATUBA;1;29774;JOSE AUGUSTO LOPES BORGES PROF;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;29798;MANOEL BENTO DA CRUZ;8;0;0;0;100;0;0;99,86;0,14;0
2021;ARACATUBA;ARACATUBA;1;29804;VITOR ANTONIO TRINDADE PROF;8;0;0;0;100;0;0;99,66;0,34;0
2021;ARACATUBA;ARACATUBA;1;29865;JOSE CANDIDO;8;0;0;0;99,84;0;0,16;0;0;0
2021;ARACATUBA;ARACATUBA;1;29877;PURCINA ELISA DE ALMEIDA PROFA;8;0;0;0;98,5;0;1,5;100;0;0
2021;ARACATUBA;ARACATUBA;1;29889;JORGE CORREA PROF;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;29890;GENESIO DE ASSIS PROF;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;30016;VANIOLE DIONYSIO MARQUES PAVAN PROFA;8;0;0;0;99,68;0,32;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;30053;MARIA APPARECIDA BALTHAZAR POCO PROFA;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;30065;JOSE ARANTES TERRA PROF;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;30089;JOUBERT DE CARVALHO DR;8;0;0;0;100;0;0;0;0;0
2021;ARACATUBA;ARACATUBA;1;47612;SILVESTRE AUGUSTO DO NASCIMENTO;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;48513;ALTINA MORAES SAMPAIO PROFA;8;0;0;0;100;0;0;0;0;0
2021;ARACATUBA;ARACATUBA;1;297689;CENTRO ATEND SOCIO-EDUC AO ADOLESCENTE - ARACATUBA-CI;34;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;559301;CENTRO ATEND SOCIO-EDUC ADOLESCENTE - ARACA - CI;34;0;0;0;95,45;4,55;0;96,67;3,33;0
2021;ARACATUBA;ARACATUBA;1;559957;CENTRO ATEND SOCIO-EDUC ADOLESC - ARACA - CI;34;100;0;0;0;0;0;0;0;0
2021;ARACATUBA;ARACATUBA;1;907224;ABRANCHE JOSE PROF;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;907236;MARIA DO CARMO LELIS PROFA;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;909257;ARTHUR LEITE CARRIJO PROF;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;920575;CONJUNTO HABITACIONAL EZEQUIEL BARBOSA;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;ARACATUBA;1;924611;ARY BOCUHY PROF;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;BENTO DE ABREU;1;29993;OLIMPIO CAMARGO PROF;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;GUARARAPES;1;29944;JOAO ARRUDA BRASIL;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;GUARARAPES;1;30041;WALDEMAR QUEIROZ PROF;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;GUARARAPES;1;907248;AIMONE SALA PROF;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;RUBIACEA;1;30004;FRANCISCO PRUDENTE CORREA CORONEL;8;0;0;0;100;0;0;98,84;0;1,16
2021;ARACATUBA;SANTO ANTONIO DO ARACANGUA;1;29816;JOAO BATISTA BOTELHO;8;0;0;0;0;0;0;100;0;0
2021;ARACATUBA;SANTO ANTONIO DO ARACANGUA;1;29836;LIDIA PERRI BARBOSA PROFA;8;0;0;0;0;0;0;100;0;0
2021;ARACATUBA;VALPARAISO;1;29973;ARLINDA PESSOA MORBECK;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;VALPARAISO;1;29981;VICENTE BARBOSA;8;0;0;0;100;0;0;100;0;0
2021;ARACATUBA;VALPARAISO;1;498087;DAVID GOLIAS PROF;8;0;0;0;100;0;0;0;0;0
2021;BIRIGUI;BILAC;1;30235;ENZO BRUNO CARRAMASCHI PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;BIRIGUI;BIRIGUI;1;30119;STELIO MACHADO LOUREIRO PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;BIRIGUI;BIRIGUI;1;30120;CARLOS ROSA DOUTOR;8;0;0;0;100;0;0;0;0;0
2021;BIRIGUI;BIRIGUI;1;30259;VICENTE FELICIO PRIMO;8;0;0;0;100;0;0;0;0;0
2021;BIRIGUI;BIRIGUI;1;30272;REGINA VALARINI VIEIRA PROFA;8;0;0;0;98,94;0;1,06;96,56;3,15;0,29
2021;BIRIGUI;BIRIGUI;1;43102;LYDIA HELENA FRANDSEN STUHR PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;BIRIGUI;BIRIGUI;1;48562;IZABEL DE ALMEIDA MARIN PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;BIRIGUI;BIRIGUI;1;446981;TEREZINHA LOT ZIN TELECO PROFESSORA;8;0;0;0;97,22;2,78;0;93,97;6,03;0
2021;BIRIGUI;BIRIGUI;1;905926;RICARDO PERUZZO PROFESSOR;8;0;0;0;100;0;0;99,18;0,82;0
2021;BIRIGUI;BIRIGUI;1;905938;HERMINIO CANTISANI PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;BIRIGUI;BIRIGUI;1;913856;ESMERALDA MILANO MARONI PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;BIRIGUI;BIRIGUI;1;917643;GERACINA DE MENEZES SANCHES PROFESSORA;8;0;0;0;99,46;0,54;0;98,58;1,42;0
2021;BIRIGUI;BIRIGUI;1;923382;ANTONIO SALES OLIVEIRA PROFESSOR;8;0;0;0;99,68;0,32;0;100;0;0
2021;BIRIGUI;BIRIGUI;1;924283;OLIVIA ANGELA FURLANI PROFESSORA;8;0;0;0;100;0;0;99,55;0,45;0
2021;BIRIGUI;BREJO ALEGRE;1;30107;AGOSTINHO GRIGOLETO;8;0;0;0;100;0;0;100;0;0
2021;BIRIGUI;BURITAMA;1;30132;ALVARO ALVIM;8;0;0;0;100;0;0;100;0;0
2021;BIRIGUI;BURITAMA;1;30173;OSWALDO JANUZZI PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;BIRIGUI;COROADOS;1;30260;JOSE MARIA DOS REIS DOUTOR;8;0;0;0;100;0;0;98,54;1,46;0
2021;BIRIGUI;GABRIEL MONTEIRO;1;30211;ANTONIO KASSAWARA KATUTOK;8;0;0;0;100;0;0;100;0;0
2021;BIRIGUI;GLICERIO;1;30181;MARIA MATHILDE CASTEIN CASTILHO PROFESSORA;8;0;0;0;100;0;0;99,13;0,87;0
2021;BIRIGUI;LOURDES;1;30193;PIO ANTUNES DE FIGUEIREDO DOUTOR;8;0;0;0;100;0;0;100;0;0
2021;BIRIGUI;PIACATU;1;30508;CINELZIA LORENCI MARONI PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;BIRIGUI;TURIUBA;1;30247;OCTAVIANO CARDOSO;8;0;0;0;100;0;0;100;0;0
2021;PENAPOLIS;ALTO ALEGRE;1;30326;DIOGO GARCIA MARTINS EXPEDICIONARIO;8;0;0;0;100;0;0;100;0;0
2021;PENAPOLIS;AVANHANDAVA;1;30348;MARIA EUNICE MARTINS FERREIRA PROFESSORA;8;0;0;0;99,63;0,37;0;96,91;3,09;0
2021;PENAPOLIS;BARBOSA;1;30387;JOSE CARLOS DA SILVA PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;PENAPOLIS;BRAUNA;1;30512;JOSE FLORENTINO DE SOUZA;8;0;0;0;100;0;0;100;0;0
2021;PENAPOLIS;BRAUNA;1;395365;INDIA MARIA ROSA;10;100;0;0;85,71;14,29;0;0;0;0
2021;PENAPOLIS;CLEMENTINA;1;30521;MARIA DE FATIMA GOMES ALVES;8;0;0;0;100;0;0;100;0;0
2021;PENAPOLIS;LUIZIANIA;1;30478;FRANCISCO ANTONINO PREFEITO;8;0;0;0;100;0;0;100;0;0
2021;PENAPOLIS;PENAPOLIS;1;30296;LUIZ CHRISOSTOMO DE OLIVEIRA;8;100;0;0;0;0;0;0;0;0
2021;PENAPOLIS;PENAPOLIS;1;30314;CARLOS SAMPAIO FILHO DOUTOR;8;0;0;0;100;0;0;100;0;0
2021;PENAPOLIS;PENAPOLIS;1;30363;YONE DIAS DE AGUIAR PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;PENAPOLIS;PENAPOLIS;1;30442;ADELINO PETERS;8;0;0;0;100;0;0;100;0;0
2021;PENAPOLIS;PENAPOLIS;1;30466;AUGUSTO PEREIRA DE MORAES;8;100;0;0;0;0;0;0;0;0
2021;PENAPOLIS;PENAPOLIS;1;43114;ESTER EUNICE ALMEIDA FARIA DE OLIVEIRA PROFESSORA;8;0;0;0;100;0;0;99,55;0,45;0
2021;PENAPOLIS;PENAPOLIS;1;578009;PROFESSOR JOAO TEIXEIRA SAMPAIO;8;0;0;0;100;0;0;100;0;0
2021;PENAPOLIS;PENAPOLIS;1;913868;LUIZA MARIA BERNARDES NORY PROFESSORA;8;0;0;0;97,61;2,39;0;97,58;2,42;0
2021;PENAPOLIS;PENAPOLIS;1;919111;JOANA HELENA DE CASTILHO MARQUES PROFESSORA;8;0;0;0;99,39;0;0,61;98,29;0,43;1,28
2021;PENAPOLIS;SANTOPOLIS DO AGUAPEI;1;30454;MANOEL BENTO NETO;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;ADAMANTINA;1;30806;HELEN KELLER;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;ADAMANTINA;1;31045;DURVALINO GRION PROF;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;ADAMANTINA;1;31112;FLEURIDES CAVALLINI MENECHINO PROFA;8;0;0;0;100;0;0;99,61;0;0,39
2021;ADAMANTINA;DRACENA;1;31252;JULIETA GUEDES MENDONCA PROFA;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;DRACENA;1;31264;9 DE JULHO;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;DRACENA;1;31276;ISAC PEREIRA GARCEZ ENG;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;DRACENA;1;911173;ALFREDO MACHADO;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;FLORA RICA;1;30995;GUILHERME BUZINARO PREFEITO;8;0;0;0;0;0;0;100;0;0
2021;ADAMANTINA;FLORIDA PAULISTA;1;30910;PERCIO GOMES GONZALES DR;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;INUBIA PAULISTA;1;31598;IRALDO ANTONIO MARTINS DE TOLEDO;8;0;0;0;100;0;0;98,63;1,37;0
2021;ADAMANTINA;IRAPURU;1;30958;JOSE EDSON MOYSES PROF;8;0;0;0;97,55;2,45;0;95,07;4,93;0
2021;ADAMANTINA;IRAPURU;1;354570;CENTRO DE ATENDIMENTO SOC EDUC AO ADOLESC IRAPURU II CI;34;75;25;0;88,89;11,11;0;90;10;0
2021;ADAMANTINA;IRAPURU;1;448370;CENTRO DE ATENDIMENTO SOC EDUC AO ADOLES IRAPURU I - CI;34;0;0;0;88,89;11,11;0;100;0;0
2021;ADAMANTINA;JUNQUEIROPOLIS;1;31306;GERALDO PECORARI PROF;8;0;0;0;100;0;0;0;0;0
2021;ADAMANTINA;JUNQUEIROPOLIS;1;31525;IDENE RODRIGUES DOS SANTOS PROF;8;0;0;0;99,69;0,31;0;99,62;0,38;0
2021;ADAMANTINA;LUCELIA;1;30788;JOSE FIRPO;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;LUCELIA;1;578915;PROFESSOR CARLOS UMBERTO CARRARA;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;MARIAPOLIS;1;30892;ELMOZA ANTONIO JOAO PROFA;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;MONTE CASTELO;1;31471;JOAO BERNARDI;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;NOVA GUATAPORANGA;1;31422;JACINTO PERNAS GOMATO;8;0;0;0;100;0;0;98,36;1,64;0
2021;ADAMANTINA;OSVALDO CRUZ;1;31574;BENJAMIN CONSTANT;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;OSVALDO CRUZ;1;31616;OSVALDO MARTINS;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;OSVALDO CRUZ;1;31636;DOM BOSCO;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;OSVALDO CRUZ;1;922584;MARIA APARECIDA LOPES PROFA;8;0;0;0;100;0;0;99,12;0,88;0
2021;ADAMANTINA;OURO VERDE;1;31446;FERDINANDO IENNY;8;0;0;0;0;0;0;100;0;0
2021;ADAMANTINA;PACAEMBU;1;31069;JOEL AGUIAR PROF;8;0;0;0;99,74;0,26;0;97,73;2,27;0
2021;ADAMANTINA;PANORAMA;1;31159;LUCIO ANTUNES DOM;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;PANORAMA;1;31458;JOAO BRASIO;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;PAULICEIA;1;31355;ORLANDO GUIRADO BRAGA PROF;8;0;0;0;96,38;3,62;0;89,13;10,87;0
2021;ADAMANTINA;PRACINHA;1;30831;TAIEKA TAKAHASHI GIMENES PROFA;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;SAGRES;1;31550;WALDOMIRO SAMPAIO DE SOUZA PREFEITO;8;0;0;0;100;0;0;98,48;0;1,52
2021;ADAMANTINA;SALMOURAO;1;31549;HANS WIRTH;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;SANTA MERCEDES;1;31297;OSCAR PEDROSO HORTA MINISTRO;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;SAO JOAO DO PAU D'ALHO;1;31461;SALVADOR RAMOS DE MOURA PROF;8;0;0;0;100;0;0;100;0;0
2021;ADAMANTINA;TUPI PAULISTA;1;31513;LÉA APARECIDA VIEIRA GUEDES;8;0;0;0;0;0;0;97,35;2,65;0
2021;PRESIDENTE PRUDENTE;ALFREDO MARCONDES;1;31896;FILOMENA SCATENA CHRISTOFANO;8;100;0;0;98,32;0;1,68;91,8;0;8,2
2021;PRESIDENTE PRUDENTE;ALVARES MACHADO;1;31948;ANGELICA DE OLIVEIRA PROFESSORA;8;0;0;0;0;0;0;93,84;3,78;2,38
2021;PRESIDENTE PRUDENTE;ALVARES MACHADO;1;43138;MARCIO DE SOUZA E MELLO MARECHAL DO AR;8;0;0;0;0;0;0;94,67;5,33;0
2021;PRESIDENTE PRUDENTE;ANHUMAS;1;32621;FRANCISCO WHITACKER CORONEL;8;0;0;0;99,45;0,55;0;96,43;3,57;0
2021;PRESIDENTE PRUDENTE;CAIABU;1;32591;GILDASIO SILVA LIMA PROFESSOR;8;0;0;0;97,32;0,89;1,79;97,87;0;2,13
2021;PRESIDENTE PRUDENTE;INDIANA;1;32612;MARIA ERNESTINA NATIVIDADE ANTUNES PROFESSORA;8;0;0;0;99,01;0,99;0;94,89;5,11;0
2021;PRESIDENTE PRUDENTE;MARTINOPOLIS;1;32451;JOAO BATISTA BERBET;8;0;0;0;0;0;0;100;0;0
2021;PRESIDENTE PRUDENTE;MARTINOPOLIS;1;32475;ALBERTO SANTOS DUMONT;8;0;0;0;99,38;0,62;0;99,1;0,9;0
2021;PRESIDENTE PRUDENTE;MARTINOPOLIS;1;32505;JOAO GOMES MARTINS CORONEL;8;0;0;0;100;0;0;100;0;0
2021;PRESIDENTE PRUDENTE;PIRAPOZINHO;1;32585;OLGA YASUKO YAMASHITA PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;PRESIDENTE PRUDENTE;PIRAPOZINHO;1;32682;LUCIA SILVA DE ASSUMPCAO;8;0;0;0;99,73;0,27;0;98,34;1,66;0
2021;PRESIDENTE PRUDENTE;PIRAPOZINHO;1;32694;MARIA JOSE BARBOSA CASTRO TOLEDO PROFESSORA;8;0;0;0;99,08;0,46;0,46;97,14;2,86;0
2021;PRESIDENTE PRUDENTE;PIRAPOZINHO;1;40162;MARIA EVANILDA GOMES PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;4102;JOÃO CARLOS PADILHA DE SIQUEIRA;8;0;0;0;96,67;3,33;0;96,49;3,51;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;31732;FERNANDO COSTA;8;0;0;0;100;0;0;100;0;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;31744;MARIA LUIZA BASTOS PROFESSORA;8;0;0;0;100;0;0;99,43;0,57;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;31756;JOAO ALFREDO DA SILVA;8;0;0;0;100;0;0;0;0;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;31800;ANNA ANTONIO PROFESSORA;8;0;0;0;98,97;0;1,03;98,62;0,34;1,04
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;31860;MARIA LUIZA FORMOZINHO RIBEIRO PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;31884;CELESTINA DE CAMPOS TOLEDO TEIXEIRA PROFESSORA;8;0;0;0;98,67;0;1,33;97,37;0;2,63
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;31914;MIGUEL OMAR BARRETO PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;31926;HUGO MIELE PROFESSOR;8;0;0;0;99,55;0,45;0;99,02;0,98;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;31951;PEDRO TOFANO VEREADOR;8;0;0;0;100;0;0;100;0;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;31963;TANNEL ABBUD COMENDADOR;8;0;0;0;99,59;0,41;0;98,92;1,08;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;31999;JOSE FOZ DOUTOR;8;0;0;0;98,88;1,12;0;92,61;7,39;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;32001;MARIETTA FERRAZ DE ASSUMPCAO PROFESSORA;8;0;0;0;95,82;4,18;0;93,25;6,75;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;32050;FLORIVALDO LEAL;8;0;0;0;100;0;0;100;0;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;32074;SARRION MONSENHOR;8;0;0;0;98,31;1,69;0;98,91;1,09;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;32098;MARREY JUNIOR DOUTOR;8;0;0;0;100;0;0;0;0;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;32104;ANTONIO FIORAVANTE DE MENEZES;8;0;0;0;99,42;0,58;0;100;0;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;43148;PLACIDIO BRAGA NOGUEIRA PROFESSOR;8;0;0;0;99,71;0,29;0;0;0;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;43151;CLOTILDE VEIGA DE BARROS PROFESSORA;8;0;0;0;94,88;5,12;0;90,34;9,66;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;44684;ARLINDO FANTINI PROFESSOR;8;0;0;0;93,35;6,34;0,31;87,82;11,68;0,5
