ANO_LETIVO;NM_DIRETORIA;NM_MUNICIPIO;CD_REDE_ENSINO;APR_1;REP_1;ABA_1;APR_2;REP_2;ABA_2;APR_3;REP_3;ABA_3
2021;PIRASSUNUNGA;SANTA CRUZ DAS PALMEIRAS;1;0;0;0;99,42;0,58;0;98,35;1,4;0,25
2021;PIRASSUNUNGA;SANTA RITA DO PASSA QUATRO;1;0;0;0;95,19;4,81;0;84,32;13,64;2,04
2021;PRESIDENTE PRUDENTE;ALFREDO MARCONDES;1;100;0;0;98,32;0;1,68;91,8;0;8,2
2021;PRESIDENTE PRUDENTE;ALVARES MACHADO;1;0;0;0;0;0;0;94,09;4,26;1,65
2021;PRESIDENTE PRUDENTE;ANHUMAS;1;0;0;0;99,45;0,55;0;96,43;3,57;0
2021;PRESIDENTE PRUDENTE;CAIABU;1;0;0;0;97,32;0,89;1,79;97,87;0;2,13
2021;PRESIDENTE PRUDENTE;INDIANA;1;0;0;0;99,01;0,99;0;94,89;5,11;0
2021;PRESIDENTE PRUDENTE;MARTINOPOLIS;1;0;0;0;99,68;0,32;0;99,58;0,42;0
2021;PRESIDENTE PRUDENTE;PIRAPOZINHO;1;0;0;0;99,71;0,2;0,09;98,65;1,35;0
2021;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;0;0;0;98,53;1,25;0,22;97,29;2,12;0,59
2021;PRESIDENTE PRUDENTE;REGENTE FEIJO;1;0;0;0;98,56;1,17;0,27;99,31;0,69;0
2021;PRESIDENTE PRUDENTE;SANTO EXPEDITO;1;0;0;0;97,97;1,35;0,68;92,05;7,95;0
2021;PRESIDENTE PRUDENTE;TACIBA;1;0;0;0;99,66;0;0,34;99,44;0;0,56
2021;REGISTRO;BARRA DO TURVO;1;0;0;0;100;0;0;100;0;0
2021;REGISTRO;CAJATI;1;0;0;0;99,81;0,12;0,07;100;0;0
2021;REGISTRO;CANANEIA;1;100;0;0;96,24;2,85;0,91;92,86;5,84;1,3
2021;REGISTRO;ELDORADO;1;100;0;0;99,54;0,46;0;97,18;1,81;1,01
2021;REGISTRO;JACUPIRANGA;1;0;0;0;100;0;0;100;0;0
2021;REGISTRO;PARIQUERA-ACU;1;100;0;0;99,72;0,19;0,09;98,08;1,92;0
2021;REGISTRO;REGISTRO;1;100;0;0;99,51;0,07;0,42;99,32;0,18;0,5
2021;REGISTRO;SETE BARRAS;1;100;0;0;98,16;1,84;0;93,85;4,92;1,23
2021;RIBEIRAO PRETO;ALTINOPOLIS;1;0;0;0;100;0;0;82,71;17,29;0
2021;RIBEIRAO PRETO;BATATAIS;1;100;0;0;98,56;1,34;0,1;93,47;6,37;0,16
2021;RIBEIRAO PRETO;BRODOWSKI;1;0;0;0;92,55;0;7,45;91,43;0;8,57
2021;RIBEIRAO PRETO;CAJURU;1;0;0;0;98,61;0,86;0,53;98,8;0,72;0,48
2021;RIBEIRAO PRETO;CASSIA DOS COQUEIROS;1;0;0;0;0;0;0;100;0;0
2021;RIBEIRAO PRETO;CRAVINHOS;1;0;0;0;99,47;0,53;0;99,9;0;0,1
2021;RIBEIRAO PRETO;LUIS ANTONIO;1;0;0;0;0;0;0;99,34;0;0,66
2021;RIBEIRAO PRETO;RIBEIRAO PRETO;1;98,86;0,51;0,63;96,74;2,23;1,03;94,21;3,2;2,59
2021;RIBEIRAO PRETO;SANTA CRUZ DA ESPERANCA;1;0;0;0;0;0;0;98,73;0;1,27
2021;RIBEIRAO PRETO;SANTA ROSA DE VITERBO;1;0;0;0;99,16;0,84;0;99,12;0,7;0,18
2021;RIBEIRAO PRETO;SANTO ANTONIO DA ALEGRIA;1;0;0;0;0;0;0;100;0;0
2021;RIBEIRAO PRETO;SAO SIMAO;1;100;0;0;99,1;0,9;0;97,26;2,74;0
2021;RIBEIRAO PRETO;SERRA AZUL;1;0;0;0;95,17;3,97;0,86;91,52;7,89;0,59
2021;RIBEIRAO PRETO;SERRANA;1;0;0;0;93,88;5,49;0,63;89,26;9,09;1,65
2021;SANTO ANASTACIO;CAIUA;1;0;0;0;99,07;0;0,93;100;0;0
2021;SANTO ANASTACIO;EMILIANOPOLIS;1;0;0;0;0;0;0;100;0;0
2021;SANTO ANASTACIO;MARABA PAULISTA;1;0;0;0;100;0;0;100;0;0
2021;SANTO ANASTACIO;PIQUEROBI;1;0;0;0;100;0;0;93,33;5,56;1,11
2021;SANTO ANASTACIO;PRESIDENTE BERNARDES;1;0;0;0;88,57;11,43;0;95,74;3,65;0,61
2021;SANTO ANASTACIO;PRESIDENTE EPITACIO;1;99,91;0,09;0;98,7;1,3;0;94,21;5,79;0
2021;SANTO ANASTACIO;PRESIDENTE VENCESLAU;1;0;0;0;98,72;1,28;0;88,24;11,11;0,65
2021;SANTO ANASTACIO;RIBEIRAO DOS INDIOS;1;0;0;0;95,6;4,4;0;90,74;9,26;0
2021;SANTO ANASTACIO;SANTO ANASTACIO;1;0;0;0;95,14;4,32;0,54;93,6;4,07;2,33
2021;SANTO ANDRE;SANTO ANDRE;1;98,69;1,18;0,13;98,37;1,35;0,28;96,4;3,31;0,29
2021;SANTOS;BERTIOGA;1;0;0;0;99,03;0,3;0,67;98,68;0,59;0,73
2021;SANTOS;CUBATAO;1;100;0;0;98,6;1,4;0;94,87;4,19;0,94
2021;SANTOS;GUARUJA;1;99,79;0,11;0,1;99;0,26;0,74;96,94;0,74;2,32
2021;SANTOS;SANTOS;1;100;0;0;99,8;0,02;0,18;99,62;0,23;0,15
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;100;0;0;99,03;0,76;0,21;97,17;2,34;0,49
